id_compra,id_cliente,data_compra,valor_compra
1757,36,2010-05-05,3711.03
1758,213,2017-09-16,571.91
1759,47,2016-03-01,233.73
1760,217,2013-03-19,334.6
1761,633,2011-05-07,510.87
1762,596,2011-03-09,776.25
1763,588,2016-06-22,4764.93
1764,64,2016-07-22,4902.55
1765,570,2011-03-23,37.78
1766,628,2010-12-04,4405.75
1767,229,2019-06-07,943.99
1768,746,2019-08-23,888.5
1769,318,2010-12-23,847.56
1770,865,2017-02-15,861.34
1771,672,2020-02-23,5.98
1772,933,2012-02-19,4439.29
1773,828,2012-04-20,1090.93
1774,491,2017-12-16,405.33
1775,215,2017-03-14,675.69
1776,966,2011-10-26,413.34
1777,514,2012-06-27,5835.5
1778,418,2019-03-27,953.84
1779,349,2013-09-27,372.66
1780,484,2014-12-06,34.9
1781,924,2018-10-19,67.34
1782,501,2019-10-13,317.75
1783,23,2011-10-30,131.65
1784,107,2019-10-07,482.45
1785,291,2016-09-27,6452.62
1786,611,2013-01-16,866.5
1787,243,2011-10-17,2653.0
1788,788,2015-03-05,516.08
1789,316,2014-09-14,1738.49
1790,597,2014-04-19,651.57
1791,534,2011-08-13,4473.07
1792,250,2018-04-17,7228.18
1793,348,2011-09-06,847.01
1794,72,2011-08-03,536.93
1795,142,2018-04-16,5146.05
1796,453,2013-04-19,4990.9
1797,726,2016-04-06,5003.4
1798,920,2011-11-25,241.84
1799,135,2012-12-10,2898.29
1800,778,2012-09-17,9539.8
1801,221,2010-09-25,2481.76
1802,747,2011-05-07,3228.12
1803,313,2019-01-01,223.18
1804,951,2011-10-24,4347.77
1805,987,2012-05-19,3326.65
1806,465,2017-03-31,85.58
1807,381,2018-11-20,2695.58
1808,318,2020-03-29,6053.79
1809,390,2018-11-25,2722.77
1810,664,2010-12-18,888.13
1811,432,2017-07-13,312.1
1812,655,2020-01-13,5822.52
1813,467,2014-04-24,664.75
1814,424,2019-05-12,2376.66
1815,774,2020-01-18,1812.29
1816,689,2018-06-16,733.4
1817,192,2012-01-13,9769.83
1818,64,2013-11-25,5509.87
1819,87,2011-12-22,4766.88
1820,583,2015-10-02,421.75
1821,958,2019-03-16,1659.99
1822,479,2010-09-02,768.63
1823,737,2017-05-08,8246.63
1824,727,2017-01-23,293.78
1825,726,2015-08-06,601.87
1826,877,2011-08-25,310.12
1827,799,2013-09-04,3395.02
1828,521,2012-11-05,663.85
1829,695,2013-01-06,8974.36
1830,134,2012-09-28,197.54
1831,117,2019-03-26,257.0
1832,330,2020-05-10,4731.9
1833,909,2011-06-20,443.84
1834,808,2011-06-29,604.48
1835,191,2014-05-12,8872.84
1836,178,2016-09-19,412.67
1837,742,2011-05-04,7125.32
1838,66,2011-12-08,851.72
1839,538,2013-09-30,295.57
1840,459,2012-01-24,662.93
1841,674,2018-09-09,941.62
1842,712,2017-01-26,544.46
1843,982,2020-07-11,3617.29
1844,525,2013-11-06,5913.77
1845,738,2020-01-18,1806.79
1846,666,2011-03-07,780.93
1847,95,2011-11-22,4130.91
1848,386,2010-07-11,933.78
1849,852,2018-07-26,9.45
1850,243,2014-06-19,969.16
1851,411,2016-02-13,801.43
1852,845,2013-10-21,9312.41
1853,461,2019-08-04,106.31
1854,206,2020-01-25,7730.16
1855,717,2018-10-14,782.71
1856,372,2012-10-18,421.99
1857,740,2015-02-21,562.36
1858,891,2020-04-28,3609.84
1859,192,2013-10-31,3125.37
1860,399,2012-05-17,6286.24
1861,580,2017-06-26,9543.68
1862,942,2016-09-12,426.21
1863,883,2018-06-23,2188.32
1864,338,2011-10-31,883.51
1865,88,2013-02-07,788.69
1866,205,2015-10-22,756.01
1867,640,2015-02-28,695.86
1868,926,2014-06-20,394.47
1869,367,2013-01-30,7335.81
1870,176,2016-06-06,6282.41
1871,578,2019-01-15,536.65
1872,494,2012-06-08,954.17
1873,668,2019-11-25,649.52
1874,647,2012-04-24,256.89
1875,590,2015-05-24,471.36
1876,125,2017-08-23,2137.63
1877,82,2015-06-26,7298.14
1878,726,2013-08-02,741.48
1879,108,2010-04-26,4781.12
1880,482,2017-05-02,857.46
1881,656,2016-07-24,558.69
1882,837,2017-05-18,2532.08
1883,18,2020-02-02,4684.4
1884,564,2019-05-29,2089.07
1885,352,2011-08-02,8948.63
1886,781,2012-07-27,1256.4
1887,658,2012-03-02,6539.69
1888,205,2019-07-17,919.78
1889,211,2015-07-11,8878.24
1890,88,2016-01-15,5416.37
1891,773,2020-11-08,8272.44
1892,429,2010-06-09,716.61
1893,222,2016-09-17,435.62
1894,49,2013-09-12,9174.49
1895,464,2016-05-16,5307.15
1896,64,2020-12-02,771.41
1897,486,2012-03-15,648.96
1898,448,2014-06-18,780.11
1899,592,2011-08-09,7438.43
1900,97,2016-03-04,4435.87
1901,380,2019-05-26,752.82
1902,489,2019-02-16,605.35
1903,793,2019-02-13,455.68
1904,854,2020-04-06,4308.47
1905,978,2013-03-08,534.86
1906,878,2011-06-19,373.36
1907,771,2014-07-10,484.94
1908,864,2017-12-06,486.79
1909,787,2016-03-08,9732.29
1910,123,2014-05-15,255.7
1911,728,2017-08-01,9659.01
1912,595,2019-04-19,663.2
1913,913,2012-07-26,9334.79
1914,332,2013-08-04,841.78
1915,731,2021-01-11,566.09
1916,848,2018-05-06,9795.46
1917,809,2020-01-13,6802.35
1918,807,2011-02-13,18.09
1919,940,2014-12-28,433.48
1920,666,2015-10-06,2693.87
1921,790,2017-08-16,6285.95
1922,413,2016-07-10,846.68
1923,560,2014-11-18,446.49
1924,364,2013-07-25,394.12
1925,378,2010-11-25,4998.99
1926,59,2017-01-27,225.37
1927,730,2015-06-04,108.54
1928,132,2017-08-15,693.81
1929,412,2017-02-10,101.39
1930,862,2017-09-18,3065.31
1931,204,2018-06-19,7206.64
1932,797,2011-05-31,868.58
1933,757,2011-03-20,621.33
1934,9,2016-09-02,5526.84
1935,84,2011-11-17,207.49
1936,782,2020-02-22,261.63
1937,398,2015-08-25,917.7
1938,759,2015-02-05,485.81
1939,913,2015-08-16,884.35
1940,211,2019-03-27,6641.14
1941,132,2013-05-14,6952.86
1942,142,2017-10-22,5820.01
1943,865,2019-06-09,668.62
1944,145,2012-01-29,5938.91
1945,877,2015-04-19,610.74
1946,7,2019-06-10,9412.29
1947,16,2012-06-12,469.49
1948,192,2011-08-22,470.68
1949,983,2013-11-09,507.79
1950,837,2018-06-19,198.19
1951,85,2011-01-03,7552.49
1952,866,2012-09-27,569.28
1953,250,2018-08-30,667.46
1954,263,2015-04-10,2825.27
1955,349,2013-04-08,2261.74
1956,14,2017-05-21,581.24
1957,440,2017-03-16,9053.14
1958,518,2015-06-09,905.79
1959,719,2014-10-23,9974.94
1960,351,2010-11-06,403.86
1961,774,2012-03-16,5573.29
1962,338,2019-12-08,4813.34
1963,517,2018-03-13,5816.95
1964,519,2010-07-06,6360.75
1965,142,2010-07-06,9389.98
1966,969,2013-06-14,651.41
1967,509,2013-07-09,636.03
1968,395,2014-12-12,13.0
1969,880,2020-04-01,7217.94
1970,803,2013-11-24,3699.21
1971,530,2017-09-14,3119.33
1972,126,2016-02-07,40.72
1973,642,2016-08-31,6626.53
1974,27,2016-12-22,1470.85
1975,322,2011-11-04,470.39
1976,776,2013-01-26,8283.75
1977,423,2017-10-21,6702.03
1978,649,2015-12-05,487.15
1979,587,2017-12-12,199.02
1980,230,2012-09-13,686.45
1981,180,2020-03-08,6646.1
1982,955,2014-09-17,696.19
1983,290,2013-07-24,3905.39
1984,948,2020-03-16,617.6
1985,714,2015-09-22,3994.07
1986,654,2014-11-02,2592.98
1987,335,2018-07-13,9666.26
1988,971,2016-04-30,5775.38
1989,761,2013-09-24,22.31
1990,911,2015-09-29,5083.12
1991,181,2012-08-21,8810.17
1992,600,2015-10-08,3926.76
1993,302,2016-11-15,730.32
1994,90,2015-12-14,5461.59
1995,275,2018-10-22,706.48
1996,247,2015-01-23,205.97
1997,496,2011-05-10,3136.85
1998,304,2018-01-18,204.78
1999,594,2013-11-13,823.0
2000,909,2017-06-27,715.6
2001,232,2013-08-16,52.81
2002,928,2017-09-07,292.5
2003,756,2016-10-15,431.66
2004,902,2017-02-01,9447.09
2005,174,2014-11-30,2.06
2006,935,2012-10-13,583.38
2007,647,2019-12-29,5929.92
2008,513,2014-09-05,5349.89
2009,633,2020-03-24,927.0
2010,148,2017-01-07,446.44
2011,33,2012-06-28,564.08
2012,225,2019-05-15,846.58
2013,360,2017-06-12,593.38
2014,72,2014-03-19,6523.51
2015,142,2018-12-14,4881.6
2016,286,2015-07-03,284.16
2017,885,2017-09-16,2248.79
2018,15,2015-08-19,16.4
2019,691,2017-11-18,4236.97
2020,457,2019-11-27,145.49
2021,476,2018-08-18,351.42
2022,548,2013-05-08,392.21
2023,299,2016-01-08,4635.63
2024,216,2020-03-05,172.47
2025,744,2018-02-11,7238.48
2026,750,2013-07-12,9150.88
2027,297,2012-06-21,879.45
2028,180,2019-12-04,9485.03
2029,527,2020-02-21,213.19
2030,408,2017-11-02,5150.12
2031,20,2015-04-24,829.7
2032,572,2013-06-05,2051.5
2033,997,2012-01-31,1901.14
2034,851,2015-03-24,1980.78
2035,52,2020-01-09,8379.46
2036,722,2015-10-09,8179.16
2037,163,2011-12-17,9023.93
2038,866,2019-11-12,283.17
2039,323,2018-03-17,437.79
2040,880,2012-08-26,770.77
2041,229,2017-07-07,662.34
2042,128,2019-02-05,2708.94
2043,19,2013-07-12,640.54
2044,483,2011-03-16,397.97
2045,420,2013-12-03,2084.02
2046,261,2018-08-03,647.63
2047,396,2018-02-02,397.7
2048,643,2015-03-01,8008.76
2049,883,2018-07-28,569.55
2050,823,2010-10-02,3938.85
2051,845,2017-05-05,8166.8
2052,344,2017-09-30,247.24
2053,452,2018-11-27,4069.52
2054,747,2018-04-10,679.8
2055,78,2016-08-20,6179.44
2056,517,2019-05-14,1425.85
2057,192,2011-09-16,4489.36
2058,494,2015-05-04,2282.85
2059,439,2018-01-09,907.69
2060,372,2020-04-19,249.09
2061,464,2011-09-22,6849.49
2062,910,2019-06-19,193.51
2063,573,2017-05-14,4548.92
2064,264,2017-06-09,270.89
2065,973,2016-05-04,148.15
2066,88,2013-04-26,839.61
2067,132,2016-11-12,334.45
2068,844,2020-05-22,6485.19
2069,293,2010-11-28,602.16
2070,837,2014-01-22,8283.64
2071,940,2017-04-11,21.69
2072,43,2015-02-22,62.13
2073,868,2020-04-22,9196.3
2074,882,2019-12-14,4203.77
2075,125,2016-12-09,4590.78
2076,663,2017-05-29,253.11
2077,977,2012-12-30,526.85
2078,97,2011-08-14,3291.48
2079,427,2012-06-15,102.37
2080,998,2015-11-09,438.45
2081,906,2011-10-16,5762.46
2082,14,2017-09-04,192.93
2083,611,2020-06-17,549.37
2084,588,2017-11-17,7673.3
2085,583,2015-05-02,556.98
2086,162,2017-08-09,619.27
2087,813,2011-10-19,7754.21
2088,169,2015-08-13,910.64
2089,325,2014-02-12,5260.84
2090,68,2010-06-03,679.06
2091,356,2019-09-05,502.86
2092,661,2010-09-26,103.61
2093,394,2016-09-16,9546.28
2094,425,2015-04-19,236.1
2095,404,2011-06-30,482.64
2096,883,2014-07-14,1532.37
2097,850,2014-07-23,685.64
2098,408,2019-05-15,5509.92
2099,572,2016-09-06,674.52
2100,293,2010-10-31,712.19
2101,378,2013-10-24,1074.89
2102,188,2016-05-25,235.22
2103,627,2020-03-18,245.74
2104,926,2016-09-13,8780.47
2105,95,2019-05-25,9449.94
2106,471,2015-11-12,745.14
2107,12,2011-06-26,883.84
2108,872,2020-11-09,7329.77
2109,232,2016-06-26,4853.89
2110,730,2017-06-23,697.65
2111,73,2011-09-02,847.23
2112,106,2011-12-13,20.05
2113,937,2014-06-28,413.24
2114,384,2013-05-20,6231.98
2115,315,2014-01-30,632.87
2116,45,2012-11-26,5280.56
2117,887,2010-05-14,6734.23
2118,221,2020-01-03,751.42
2119,380,2019-04-29,828.06
2120,663,2020-02-26,153.47
2121,834,2017-03-17,688.42
2122,779,2012-10-20,2036.88
2123,172,2016-09-27,49.27
2124,548,2013-12-20,429.33
2125,452,2016-07-12,1517.76
2126,724,2020-02-25,4364.63
2127,127,2011-03-12,7073.45
2128,890,2011-01-19,748.74
2129,948,2014-04-19,313.68
2130,698,2019-10-27,5516.19
2131,658,2015-04-08,809.83
2132,780,2018-11-01,360.79
2133,69,2020-06-23,5339.17
2134,455,2012-11-05,354.13
2135,794,2013-05-02,533.98
2136,325,2012-04-06,5887.24
2137,236,2015-06-10,983.95
2138,469,2020-07-17,5467.83
2139,59,2018-04-15,164.4
2140,723,2013-11-17,9499.8
2141,560,2017-11-05,911.17
2142,886,2012-06-11,713.67
2143,666,2019-02-19,296.56
2144,4,2019-10-16,2780.82
2145,784,2014-06-22,4425.62
2146,7,2011-03-28,1433.88
2147,48,2014-02-18,66.08
2148,962,2019-12-14,1618.29
2149,678,2016-08-14,604.4
2150,670,2011-04-07,6699.11
2151,897,2010-06-18,4943.98
2152,999,2015-08-14,4785.02
2153,637,2018-01-07,200.54
2154,255,2016-03-26,1477.53
2155,359,2015-04-28,4758.58
2156,252,2015-12-14,396.75
2157,646,2016-08-16,8888.74
2158,456,2017-09-11,873.89
2159,659,2012-01-15,422.41
2160,163,2020-02-03,897.89
2161,16,2014-11-24,594.67
2162,225,2011-02-08,498.96
2163,207,2019-11-24,528.44
2164,487,2013-01-25,81.03
2165,788,2012-07-14,304.96
2166,469,2013-01-14,6170.49
2167,670,2012-09-26,8336.81
2168,725,2015-11-06,805.2
2169,104,2017-01-15,711.79
2170,464,2016-02-24,636.88
2171,671,2012-05-15,104.3
2172,607,2011-06-04,630.75
2173,772,2019-04-05,786.19
2174,353,2015-06-14,450.61
2175,660,2012-06-05,656.25
2176,977,2013-05-10,534.17
2177,780,2013-09-09,192.4
2178,203,2011-02-04,600.37
2179,327,2013-05-28,198.0
2180,394,2012-05-18,560.61
2181,890,2018-04-28,772.62
2182,874,2011-10-23,664.52
2183,782,2019-09-18,556.43
2184,30,2010-05-11,484.06
2185,874,2014-05-01,8902.38
2186,946,2018-12-24,445.03
2187,269,2014-01-07,908.4
2188,483,2010-05-20,31.1
2189,573,2013-11-25,887.53
2190,725,2010-08-24,1000.95
2191,653,2013-07-31,818.6
2192,828,2011-11-24,3164.91
2193,393,2019-02-14,542.57
2194,100,2016-07-31,752.52
2195,700,2016-02-29,473.12
2196,555,2014-11-07,272.6
2197,99,2018-02-01,6316.57
2198,92,2010-11-22,736.14
2199,670,2016-12-06,3945.64
2200,811,2015-05-29,922.78
2201,447,2020-01-19,966.04
2202,653,2016-01-21,829.69
2203,323,2019-08-26,490.32
2204,593,2013-02-03,595.55
2205,354,2013-10-09,54.45
2206,121,2016-12-26,671.93
2207,529,2020-05-12,439.76
2208,622,2012-06-25,879.46
2209,425,2019-12-15,810.57
2210,733,2015-12-17,740.26
2211,871,2012-06-11,2242.17
2212,69,2012-11-10,301.62
2213,695,2014-10-28,5081.17
2214,46,2016-05-19,1314.49
2215,815,2014-03-01,135.01
2216,780,2012-08-17,899.49
2217,424,2014-04-14,2852.74
2218,715,2013-10-01,946.54
2219,438,2012-06-07,789.01
2220,310,2015-08-06,853.12
2221,502,2016-10-04,9640.65
2222,722,2011-12-25,8654.88
2223,755,2019-01-03,2725.14
2224,385,2012-07-30,214.76
2225,649,2016-03-05,142.01
2226,340,2016-07-18,484.07
2227,328,2014-10-17,789.05
2228,583,2017-05-25,453.15
2229,537,2016-01-19,7334.58
2230,843,2013-04-07,8144.23
2231,806,2017-05-14,206.38
2232,372,2018-10-26,3567.58
2233,625,2010-03-02,1868.25
2234,632,2018-12-23,534.8
2235,176,2017-07-20,2382.02
2236,438,2019-12-26,2016.82
2237,706,2018-02-18,1770.28
2238,257,2014-05-16,1871.69
2239,455,2013-01-02,323.39
2240,397,2019-06-04,9237.3
2241,64,2013-03-29,914.65
2242,326,2012-09-26,190.0
2243,463,2017-04-13,997.13
2244,397,2010-08-25,813.85
2245,173,2013-06-06,4129.48
2246,680,2018-01-02,4687.4
2247,845,2016-11-25,2440.7
2248,994,2018-04-09,275.54
2249,826,2014-04-19,811.53
2250,518,2012-08-16,555.72
2251,705,2017-08-03,636.46
2252,5,2017-01-18,935.56
2253,810,2014-11-11,493.9
2254,633,2011-05-12,8337.69
2255,596,2019-10-01,2424.31
2256,453,2018-05-25,5979.7
2257,116,2020-02-28,973.13
2258,519,2015-09-06,496.75
2259,274,2011-05-12,276.97
2260,678,2017-01-01,7188.55
2261,858,2016-11-10,269.71
2262,976,2015-02-20,1902.01
2263,105,2019-04-17,3345.73
2264,30,2012-05-11,254.27
2265,451,2012-11-16,529.11
2266,43,2012-08-09,5116.51
2267,656,2013-11-06,4940.29
2268,706,2011-02-20,470.09
2269,100,2014-02-28,396.78
2270,768,2016-12-05,879.4
2271,433,2010-10-18,4330.51
2272,230,2015-03-02,2808.91
2273,8,2011-02-12,557.57
2274,510,2019-04-15,5287.39
2275,925,2019-05-24,7948.9
2276,680,2015-08-14,423.94
2277,46,2016-03-23,611.81
2278,118,2011-02-09,840.3
2279,887,2019-10-16,1777.79
2280,27,2015-11-12,358.26
2281,121,2019-09-02,2365.54
2282,770,2013-10-14,389.76
2283,54,2018-07-14,5506.31
2284,359,2013-09-30,282.07
2285,153,2014-10-31,2309.98
2286,525,2016-05-14,904.42
2287,248,2018-12-30,3589.6
2288,555,2011-05-15,868.34
2289,342,2014-09-14,700.91
2290,375,2016-06-13,259.24
2291,991,2014-01-31,730.09
2292,681,2017-03-06,849.81
2293,866,2012-05-10,144.06
2294,128,2016-02-12,6310.82
2295,384,2018-11-01,6951.64
2296,223,2010-11-15,7776.26
2297,161,2010-08-24,604.49
2298,455,2018-01-17,994.61
2299,184,2019-10-05,968.97
2300,902,2015-10-24,864.44
2301,990,2018-06-12,476.41
2302,125,2017-01-09,142.2
2303,361,2019-05-03,6434.2
2304,581,2010-12-08,8414.7
2305,493,2011-09-09,2375.08
2306,410,2010-07-08,950.4
2307,60,2012-11-13,9851.35
2308,396,2013-12-04,300.02
2309,318,2016-01-01,3511.97
2310,52,2017-07-12,697.27
2311,721,2014-12-17,186.55
2312,455,2015-07-07,5128.79
2313,287,2018-05-22,85.52
2314,259,2013-06-13,2452.76
2315,905,2014-11-13,884.42
2316,160,2017-08-25,277.44
2317,758,2018-04-05,428.99
2318,972,2010-04-29,510.58
2319,983,2012-07-05,8353.46
2320,212,2011-02-23,752.28
2321,29,2015-02-20,29.16
2322,781,2018-02-20,154.96
2323,935,2012-06-30,667.16
2324,142,2012-11-19,2525.0
2325,424,2016-03-08,2657.47
2326,632,2013-04-27,482.14
2327,35,2011-07-10,2525.41
2328,869,2012-04-18,2218.63
2329,249,2018-09-26,789.02
2330,778,2018-01-15,7198.57
2331,237,2015-08-29,3719.27
2332,523,2017-08-29,647.68
2333,630,2018-08-10,811.71
2334,786,2015-11-12,567.47
2335,204,2015-12-10,880.04
2336,689,2020-07-07,7224.87
2337,526,2015-03-27,128.71
2338,313,2010-10-24,230.14
2339,836,2013-04-11,294.47
2340,102,2011-09-12,711.95
2341,48,2014-07-27,183.77
2342,403,2015-08-19,5874.85
2343,601,2019-11-03,7200.69
2344,177,2011-11-04,1342.8
2345,69,2013-05-16,4718.61
2346,24,2014-02-25,719.45
2347,229,2017-02-21,736.24
2348,447,2014-09-29,5388.17
2349,829,2010-06-02,313.91
2350,477,2018-05-14,5652.0
2351,702,2016-05-24,823.65
2352,146,2013-12-15,5315.15
2353,466,2017-05-30,923.69
2354,204,2015-06-14,72.53
2355,481,2018-08-09,985.13
2356,15,2014-06-22,7054.94
2357,940,2015-12-03,608.98
2358,972,2011-10-08,5959.03
2359,487,2019-02-16,633.09
2360,362,2014-02-28,402.44
2361,894,2016-08-20,2689.67
2362,540,2015-03-25,332.85
2363,648,2011-09-15,802.12
2364,208,2010-07-31,638.47
2365,338,2017-03-27,686.89
2366,508,2019-02-12,477.98
2367,671,2019-10-17,802.82
2368,755,2013-03-21,304.53
2369,95,2011-07-25,693.37
2370,982,2013-11-09,1865.35
2371,817,2013-03-21,199.95
2372,556,2017-08-27,663.99
2373,202,2020-04-18,725.55
2374,275,2010-04-27,501.29
2375,886,2019-09-20,2282.46
2376,67,2015-11-10,3626.06
2377,33,2012-08-03,784.25
2378,325,2017-02-14,2432.87
2379,860,2020-03-04,631.82
2380,403,2011-01-24,259.08
2381,37,2016-09-20,576.08
2382,286,2016-09-20,17.29
2383,92,2013-04-05,9514.98
2384,957,2021-01-18,462.69
2385,428,2019-07-15,7587.09
2386,455,2012-01-14,3535.19
2387,204,2013-09-21,2333.46
2388,151,2020-08-01,387.0
2389,61,2019-07-07,7009.68
2390,853,2019-12-29,8050.69
2391,965,2013-02-09,520.07
2392,460,2010-03-25,9897.73
2393,391,2010-08-15,8656.67
2394,858,2019-02-05,2000.87
2395,370,2015-10-10,7794.22
2396,565,2014-09-25,464.04
2397,370,2010-12-24,7417.51
2398,543,2015-09-24,725.17
2399,164,2015-10-12,7225.82
2400,75,2011-02-25,564.85
2401,212,2014-08-22,648.52
2402,109,2012-02-21,4268.52
2403,126,2011-09-23,35.93
2404,936,2013-04-28,844.76
2405,245,2016-03-03,1746.62
2406,166,2018-02-20,528.41
2407,797,2010-07-16,413.01
2408,195,2016-02-18,9407.79
2409,469,2014-08-10,3128.88
2410,387,2016-12-25,7630.64
2411,949,2014-02-17,91.12
2412,917,2013-06-09,556.74
2413,153,2016-10-25,304.34
2414,609,2012-06-04,300.07
2415,928,2010-03-22,366.59
2416,347,2012-06-23,4681.39
2417,667,2012-06-14,443.75
2418,442,2015-05-21,8717.66
2419,87,2018-01-11,428.04
2420,457,2015-12-25,7939.87
2421,75,2016-04-15,313.25
2422,870,2015-04-09,147.84
2423,873,2012-11-14,4909.21
2424,274,2011-06-29,267.1
2425,243,2010-05-08,9248.04
2426,718,2011-01-17,617.07
2427,194,2011-05-26,526.55
2428,556,2019-09-04,6897.23
2429,753,2015-02-17,7325.89
2430,756,2014-05-17,2329.42
2431,612,2018-03-27,2773.59
2432,829,2014-10-26,5796.25
2433,759,2014-09-13,646.85
2434,549,2016-08-11,917.94
2435,619,2016-09-23,138.02
2436,117,2011-08-08,866.5
2437,238,2010-02-27,420.73
2438,290,2014-06-08,442.07
2439,162,2020-09-22,9862.23
2440,609,2011-06-14,1809.98
2441,362,2012-01-19,149.74
2442,469,2012-08-15,4918.55
2443,755,2016-05-01,3635.81
2444,857,2011-09-01,865.37
2445,994,2010-06-10,6998.58
2446,361,2011-05-18,2071.15
2447,784,2020-09-09,2414.84
2448,743,2017-07-06,922.98
2449,874,2011-05-03,907.34
2450,608,2010-12-07,497.57
2451,426,2017-09-14,557.0
2452,824,2016-02-27,8328.5
2453,957,2012-07-21,1110.02
2454,859,2011-03-23,134.4
2455,720,2018-11-03,442.72
2456,195,2015-05-16,580.95
2457,98,2011-12-13,6355.69
2458,115,2015-08-16,317.76
2459,417,2010-08-08,5556.46
2460,539,2015-09-07,262.63
2461,40,2016-06-03,998.2
2462,151,2017-04-15,44.41
2463,768,2013-07-07,1375.46
2464,939,2018-06-15,96.56
2465,283,2016-04-13,3093.57
2466,404,2017-03-16,895.2
2467,170,2016-04-29,2739.29
2468,375,2019-10-17,7281.94
2469,952,2014-06-19,8955.41
2470,59,2012-08-03,5734.97
2471,506,2020-03-23,112.62
2472,929,2011-04-01,895.36
2473,752,2014-02-13,9874.23
2474,587,2015-07-14,4669.23
2475,540,2010-03-13,234.44
2476,900,2014-01-09,4742.0
2477,513,2014-01-13,4872.15
2478,534,2016-07-20,1638.41
2479,608,2018-10-06,2494.24
2480,846,2011-09-26,6659.5
2481,484,2019-09-14,972.47
2482,399,2018-12-31,5079.11
2483,610,2016-08-27,186.03
2484,27,2017-11-28,9050.17
2485,722,2018-09-18,885.22
2486,512,2017-09-28,6791.53
2487,559,2018-12-18,736.0
2488,664,2010-12-28,6787.21
2489,679,2011-11-26,1463.04
2490,601,2014-12-17,7872.44
2491,690,2019-04-23,3392.5
2492,673,2014-08-02,368.68
2493,531,2012-06-21,610.91
2494,339,2017-11-30,988.01
2495,348,2014-08-16,322.57
2496,110,2011-01-29,661.64
2497,138,2011-12-24,7027.34
2498,896,2019-10-27,521.4
2499,818,2015-01-04,26.39
2500,674,2017-12-25,884.89
2501,365,2011-06-04,825.44
2502,535,2011-08-26,6564.18
2503,802,2016-06-10,923.51
2504,896,2014-04-12,4257.07
2505,138,2013-10-13,769.9
2506,107,2011-01-04,2113.11
2507,646,2015-02-28,1434.9
2508,663,2015-02-22,9718.67
2509,174,2019-05-25,880.88
2510,70,2012-11-14,559.91
2511,330,2018-12-20,193.73
2512,624,2020-08-02,8696.08
2513,870,2012-05-25,4099.58
2514,416,2010-04-16,88.36
2515,380,2019-01-28,3541.13
2516,849,2016-06-22,6870.05
2517,210,2014-12-28,68.64
2518,50,2016-01-02,5771.78
2519,143,2015-10-11,821.49
2520,815,2012-07-23,480.03
2521,690,2018-10-09,2782.72
2522,693,2017-04-15,7790.52
2523,25,2016-06-19,6100.38
2524,629,2014-10-20,53.68
2525,627,2016-05-22,9656.8
2526,732,2017-06-22,3500.22
2527,105,2011-01-28,612.51
2528,213,2013-09-12,1444.22
2529,413,2014-12-23,72.45
2530,633,2018-10-05,4912.59
2531,883,2013-03-26,500.57
2532,377,2019-12-20,6710.45
2533,513,2014-05-09,648.0
2534,814,2010-10-12,760.47
2535,297,2016-01-20,6238.61
2536,251,2014-12-24,494.64
2537,813,2011-12-09,510.43
2538,430,2013-10-22,275.04
2539,363,2013-07-18,345.01
2540,939,2010-04-21,5689.03
2541,781,2013-04-22,1852.63
2542,667,2019-10-20,123.81
2543,606,2015-12-30,473.15
2544,994,2016-11-01,180.89
2545,624,2018-08-24,557.24
2546,342,2016-03-18,812.68
2547,877,2011-04-11,831.37
2548,196,2010-09-01,7906.53
2549,150,2015-05-29,537.77
2550,310,2018-10-04,120.52
2551,260,2019-06-11,812.16
2552,713,2013-04-07,1109.25
2553,482,2011-11-15,9918.67
2554,453,2014-04-03,6651.88
2555,251,2016-07-11,595.27
2556,615,2013-03-09,203.85
2557,647,2013-03-05,78.15
2558,280,2014-09-01,318.45
2559,194,2012-12-05,9404.55
2560,819,2014-01-16,207.63
2561,99,2016-05-21,306.56
2562,202,2017-01-27,6132.22
2563,964,2013-12-27,780.25
2564,337,2012-12-01,6292.41
2565,163,2021-01-04,514.28
2566,428,2010-09-04,1683.53
2567,611,2020-01-08,667.4
2568,176,2013-12-04,610.02
2569,396,2015-12-20,2799.7
2570,984,2020-05-06,5881.55
2571,871,2018-07-15,3457.15
2572,303,2015-06-14,505.66
2573,106,2016-11-16,732.5
2574,140,2013-11-20,75.88
2575,763,2011-02-25,292.46
2576,605,2014-05-27,4502.34
2577,868,2014-10-20,2811.23
2578,324,2011-11-01,6263.14
2579,114,2015-07-07,737.01
2580,289,2020-01-30,272.35
2581,159,2019-08-07,9474.17
2582,160,2017-03-19,2462.2
2583,312,2016-10-31,562.86
2584,608,2013-03-08,528.62
2585,376,2016-10-21,686.93
2586,527,2011-07-14,3182.48
2587,624,2010-07-20,1476.53
2588,485,2013-09-29,890.51
2589,650,2012-12-26,804.62
2590,10,2020-02-29,273.4
2591,484,2014-12-01,4995.03
2592,644,2019-02-21,957.79
2593,540,2011-03-13,6572.09
2594,136,2018-12-10,473.04
2595,109,2013-11-05,199.42
2596,499,2010-04-20,81.92
2597,543,2012-03-26,3386.57
2598,699,2013-02-25,3538.89
2599,284,2014-03-29,676.95
2600,773,2019-04-12,325.8
2601,879,2012-08-08,261.57
2602,299,2012-02-18,690.1
2603,72,2013-12-21,685.16
2604,983,2018-12-31,8472.8
2605,735,2013-08-24,933.9
2606,188,2014-06-12,72.69
2607,833,2010-11-14,147.11
